,id,bim360_account_id,name,trade,category,address_line1,address_line2,city,state_or_province,postal_code,country,phone,website_url,description,erp_id,tax_id,status,created_at,project_size,user_size,custom_properties
3820,d2da20eb-56f2-423c-8a60-475a65359859,49df69ab-c266-4d49-951c-031b16f7a31f,"InPwr, Inc.",,,,,,,,US,,,,,,,2018-09-21 15:45:32.378975,1.0,0.0,
3821,32407d0a-a5a1-4089-9408-c9286b4ed1ec,49df69ab-c266-4d49-951c-031b16f7a31f,Warren Sign,Other,Subcontractor,,,,,,US,6362821300,,,,,,2015-08-27 02:36:35.415318,5.0,0.0,
3822,c7beeb8a-8d3c-45f7-9d89-dd3e269bf490,49df69ab-c266-4d49-951c-031b16f7a31f,Jacob & Hefner Associates Inc.,,Consultant,,,,,,US,,,,,,,2015-08-27 02:29:54.609259,8.0,2.0,
3823,1d72cc68-891c-41f1-9b33-c2da992d6191,49df69ab-c266-4d49-951c-031b16f7a31f,AEED,,,,,,,,US,,,,,,,2019-08-13 15:07:37.876207,1.0,4.0,
3824,9edb89f2-0c64-4636-b630-c7f95338b799,49df69ab-c266-4d49-951c-031b16f7a31f,Anderson Concrete,,,,,,,,US,,,,,,,2019-06-10 18:52:08.317926,1.0,0.0,
3825,325f93ee-4f77-44bc-a785-03046baf2033,49df69ab-c266-4d49-951c-031b16f7a31f,Modern Door & Equipment,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:33:42.797069,2.0,0.0,
3826,4159da61-1fd7-44fb-a5cb-c41c89f2e833,49df69ab-c266-4d49-951c-031b16f7a31f,Ewing Cole,Architecture,,,,,,,US,,,,,,,2017-02-06 20:17:56.223066,3.0,7.0,
3827,5dbe8db5-185c-439a-af80-6133cd6ba101,49df69ab-c266-4d49-951c-031b16f7a31f,"4Front Engineered Solutions, Inc.",Equipment,,1612 Hutton Drive,Suite 140,Carrollton,TX,75006,US,972-466-0707,www.4Frontes.com,,,,,2015-09-02 19:25:02.037371,23.0,1.0,
3828,2044655d-a5c4-4e05-ad15-6661663e64c8,49df69ab-c266-4d49-951c-031b16f7a31f,Luckinbill,,,,,,,,US,,,,,,,2018-12-26 13:18:15.625337,1.0,2.0,
3829,5d5f7afd-1ff2-423a-954b-0dcfaecd482a,49df69ab-c266-4d49-951c-031b16f7a31f,"SteelFab, Inc.",Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:37:47.873895,8.0,17.0,
3830,bd62e4c8-05a6-4c01-84fb-0da698972225,49df69ab-c266-4d49-951c-031b16f7a31f,Precision Signs,,,,,,,,US,,,,,,,2019-06-19 19:04:42.194506,1.0,0.0,
3831,14a9a57f-dbaf-4c99-98c3-e10a6a614d76,49df69ab-c266-4d49-951c-031b16f7a31f,Zalk Josephs Fabrications ,,,,,,,,US,,,,,,,2018-08-30 13:51:51.7483,1.0,0.0,
3832,28171636-7814-4c69-840d-1ae18a223f8a,49df69ab-c266-4d49-951c-031b16f7a31f,"Gaylor Electric, Inc.",Other,Subcontractor,17225 Kraft Court,,Noblesville,IN,46060,US,317-214-6300,www.gaylor.com,,,,,2015-08-27 02:39:03.92032,9.0,3.0,
3833,04d51c8e-a0d2-4ece-9564-43778d8bcb49,49df69ab-c266-4d49-951c-031b16f7a31f,Boelter Contracting & Design,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:36:06.051714,3.0,1.0,
3834,13329132-b5e1-4477-94ce-78764672ef88,49df69ab-c266-4d49-951c-031b16f7a31f,Boelter Companies,Kitchen,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:38:22.819902,4.0,2.0,
3835,d945d09b-e099-4134-b35d-7b86875b8411,49df69ab-c266-4d49-951c-031b16f7a31f,Jarrell Contracting,Plumbing,,4208 Rider Trail North,,Earth City,MO,63045,US,314-291-0100,,,,,,2015-11-30 16:50:06.105402,11.0,15.0,
3836,ec6c0aec-8149-410f-a1a3-1166e29727a3,49df69ab-c266-4d49-951c-031b16f7a31f,Sharlen Electric,,,,,,,,US,,,,,,,2018-03-09 15:32:27.063916,2.0,3.0,
3837,81b41f15-38e2-4f28-b6f7-a2d23316e226,49df69ab-c266-4d49-951c-031b16f7a31f,Walter P Moore,,,,,,,,US,,,,,,,2018-09-05 20:56:51.111924,2.0,6.0,
3838,68943898-501f-4c78-aa2b-eead9fe1deb3,49df69ab-c266-4d49-951c-031b16f7a31f,Sullivan Roofing,07,Subcontractor,60 East State Parkway,,Schaumburg,IL,60173,US,847-908-1000,www.sullivanroofing.com,Sullivan Roofing,,,,2016-04-11 15:46:57.649274,5.0,0.0,
3839,718dc4e8-3b22-41f4-ac85-02ad84d5ae20,49df69ab-c266-4d49-951c-031b16f7a31f,Grunloh,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:31:56.90624,2.0,5.0,
3840,0d54a1d3-9a0f-4927-9431-0bc639bfabfa,49df69ab-c266-4d49-951c-031b16f7a31f,Clune Construction Company,,,10 S. Riverside Plaza,,,,,US,312-726-6103,,,,,,2019-05-09 14:44:42.116101,1.0,2.0,
3841,a285126e-f681-4c5f-badb-b60b5603c494,49df69ab-c266-4d49-951c-031b16f7a31f,Mid South Roofing Solutions,,,,,,,,US,,,,,,,2019-02-25 21:09:22.652213,1.0,1.0,
3842,ac04a849-9992-4e29-9a87-050989f9269d,49df69ab-c266-4d49-951c-031b16f7a31f,"Miller Bros. Const., Inc.",,,,,,,,US,,,,,,,2019-04-29 12:56:11.30814,2.0,1.0,
3843,36263c24-389f-4a65-8744-281ed352dde3,49df69ab-c266-4d49-951c-031b16f7a31f,"Skidmore, Owings & Merrill LLP",,,,,,,,US,,,,,,,2019-01-10 16:01:14.058545,1.0,3.0,
3844,1829e0bb-4399-43f9-878a-6605ff4998df,49df69ab-c266-4d49-951c-031b16f7a31f,Protection One,,,,,,,,US,,,,,,,2018-10-18 11:21:25.248765,1.0,0.0,
3845,31d0d296-44bf-4f1e-a608-9bf57269da8c,49df69ab-c266-4d49-951c-031b16f7a31f,Syman,,,,,,,,US,,,,,,,2019-11-08 22:08:16.207998,1.0,2.0,
3846,1a119979-c6c3-4478-bdfd-e397c5678da3,49df69ab-c266-4d49-951c-031b16f7a31f,AT Mechanical Contractors,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:35:24.585962,9.0,0.0,
3847,0f2a848f-90cb-4de1-aa68-da15004ad188,49df69ab-c266-4d49-951c-031b16f7a31f,StructureTone,,,,,,,,US,,,,,,,2018-12-06 16:37:24.80048,1.0,2.0,
3848,00087003-756b-4910-a60e-a1172649998e,49df69ab-c266-4d49-951c-031b16f7a31f,"Lasco Acoustics & Drywall, Inc.",Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:33:50.388527,9.0,4.0,
3849,09f1fecc-b14b-4dac-9c55-c022f4cf36ad,49df69ab-c266-4d49-951c-031b16f7a31f,Heitkamp Masonry,04,Subcontractor,16129 Westwoods Business Park,,Ellisville,MO,63021,US,636-230-5973,www.heitkampmasonry.com,Heitkamp Masonry,,,,2015-08-27 02:38:11.426515,12.0,4.0,
3850,be295725-522f-424d-94ed-c24446e11b1a,49df69ab-c266-4d49-951c-031b16f7a31f,Winters Landscape,,,,,,,,US,,,,,,,2019-02-05 20:52:06.92032,1.0,0.0,
3851,2ed6d9a5-ab9f-478e-aa01-97fd873937c9,49df69ab-c266-4d49-951c-031b16f7a31f,Dalmatian Fire,,,,,,,,US,,,,,,,2018-11-30 16:00:43.764467,4.0,5.0,
3852,be165938-e2ac-4c5d-863e-abb23f5427d0,49df69ab-c266-4d49-951c-031b16f7a31f,Perfect Polish,,,,,,,,US,,,,,,,2019-06-25 18:36:40.446038,1.0,0.0,
3853,8abe5585-3584-45b0-ad1b-01d9981c0dc9,49df69ab-c266-4d49-951c-031b16f7a31f,Phaze Concrete,,,,,,,,US,,,,,,,2019-04-10 19:29:38.179584,1.0,0.0,
3854,ca62e9c2-6c34-46fa-833b-679775efd56d,49df69ab-c266-4d49-951c-031b16f7a31f,"Consolidated Distribution Company, LLC",10,Supplier,2199 Innerbelt Business Center Drive,,St. Louis,MO,63114,US,314-595-6399,www.consolidated-distribution.com,"Consolidated Distribution Company, LLC",,,,2015-08-27 02:39:11.072357,87.0,4.0,
3855,8112b233-f0f1-4ac1-b656-93708f422620,49df69ab-c266-4d49-951c-031b16f7a31f,"Forum, Inc.",Other,Architect,2199 Innerbelt Business Center Drive,,St. Louis,MO,63114,US,314-429-1010,www.forumstudio.com,,,,,2015-08-27 02:29:20.980415,154.0,4.0,
3856,e4c29f75-564f-4862-ad96-fb9432c65be2,49df69ab-c266-4d49-951c-031b16f7a31f,lake Fire Protection,,,,,,,,US,,,,,,,2018-07-30 14:30:01.130163,1.0,1.0,
3857,30df8dd3-2ea5-4086-8b0d-3d320ed31c53,49df69ab-c266-4d49-951c-031b16f7a31f,Parkway Construction Services,General Contractor,,,,,,,US,,,,,,,2015-09-09 14:58:27.58824,20.0,6.0,
3858,f3da1bbb-5b6d-43df-9c3b-1bb680884139,49df69ab-c266-4d49-951c-031b16f7a31f,Parkway Construction,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:34:40.094274,4.0,2.0,
3859,eb81070d-6da8-46d9-989d-e70cd6f2729b,49df69ab-c266-4d49-951c-031b16f7a31f,Vos Electric,,Vos Electric,,,,,,US,,,,,,,2016-10-20 01:59:31.445029,4.0,5.0,
3860,5ca5e95f-0162-409f-9900-cb452819f41c,49df69ab-c266-4d49-951c-031b16f7a31f,Shambaugh & Son LP,Plumbing,Subcontractor,7614 Opportunity Drive,,Ft. Wayne,IN,46825,US,260-487-7777,,,,,,2016-10-17 23:14:46.954399,42.0,7.0,
3861,8fa797aa-3dc4-4228-a01b-f1f3f6d42504,49df69ab-c266-4d49-951c-031b16f7a31f,Turner/Clayco Willis Tower Joint Venture,,Construction Manager,,,,,,US,,,,,,,2015-08-27 02:29:43.961738,3.0,3.0,
3862,89868aac-fa7a-4321-8219-21ab8318d3bf,49df69ab-c266-4d49-951c-031b16f7a31f,M & E Contractors,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:36:55.932985,1.0,1.0,
3863,49f56464-fabc-412c-9ddc-04e3555c4946,49df69ab-c266-4d49-951c-031b16f7a31f,the X Company,,,,,,,,US,,,,,,,2019-11-22 20:24:58.095636,3.0,4.0,
3864,c6ba4919-9db6-4b2c-b8f7-ec63e70339da,49df69ab-c266-4d49-951c-031b16f7a31f,Swisslog,Other,Subcontractor,,,,,,US,,,,,,,2016-07-12 18:17:27.868541,4.0,4.0,
3865,04e649bb-4d46-4d4b-a86c-5b4177eb1d20,49df69ab-c266-4d49-951c-031b16f7a31f,Guarantee Electric ,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:34:13.140527,8.0,5.0,
3866,3bf06d45-8642-49f8-95c4-bf74dd8e9a39,49df69ab-c266-4d49-951c-031b16f7a31f,Dunaway Associates,,,,,,,,US,,,,,,,2019-02-26 23:05:07.202211,3.0,4.0,
3867,6b92830b-192d-4a93-aea8-4af6b662d601,49df69ab-c266-4d49-951c-031b16f7a31f,Heideman Associates,,Engineer,,,,,,US,,,,,,,2015-08-27 02:30:30.997711,5.0,6.0,
3868,1ee79ad0-7739-4480-a717-cc668252f030,49df69ab-c266-4d49-951c-031b16f7a31f,Harman Group,,,,,,,,US,,,,,,,2019-10-04 19:49:06.03538,1.0,6.0,
3869,1de3ba3f-add4-4277-a28e-27558c30f362,49df69ab-c266-4d49-951c-031b16f7a31f,Jim Luca Electric,Other,Subcontractor,4575 Brownsville Rd.,Suite A,Powders Springs,GA,30127,US,770-439-0000,,,,,,2015-08-27 02:32:30.935747,6.0,5.0,
3870,88982b43-2811-4d9b-b954-bab3ce7ba28b,49df69ab-c266-4d49-951c-031b16f7a31f,Kay-Bee Electric,Other,Subcontractor,250 Rue St. Francois,,Florissant,MO,63031,US,314-837-3308,www.kaybeeelectric.com,,,,,2015-08-27 02:37:07.074002,5.0,5.0,
3871,f171a311-85a3-42c3-a313-e4770928cab5,49df69ab-c266-4d49-951c-031b16f7a31f,BatesForum,,,,,,,,US,,,,,,,2018-05-29 13:06:22.668749,101.0,62.0,
3872,55ddaec6-3d4a-468b-860a-3a9866181b23,49df69ab-c266-4d49-951c-031b16f7a31f,A&R Mechanical Plumbing,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:37:42.625701,3.0,1.0,
3873,7af65726-10df-40e7-ac91-ad619f786570,49df69ab-c266-4d49-951c-031b16f7a31f,Stantec,,,,,,,,US,,,,,,,2019-08-13 15:10:14.798413,2.0,5.0,
3874,8de0b243-9178-4d2d-8413-ebd03015e734,49df69ab-c266-4d49-951c-031b16f7a31f,AMS,,,,,,,,US,,,,,,,2019-04-01 13:36:06.095059,1.0,6.0,
3875,4a0cfffa-d040-4644-a28c-a4ed58ab17ee,49df69ab-c266-4d49-951c-031b16f7a31f,Paintsmiths of St. Louis,09,Subcontractor,103 Ford Lane,,Hazelwood,MO,63042,US,314-731-2527,www.psslinc.com,Paintsmiths of St. Louis,,,,2015-08-27 02:36:31.602977,10.0,0.0,
3876,9c711859-b556-42c9-9d8d-a43b6b720c40,49df69ab-c266-4d49-951c-031b16f7a31f,Paint Smiths of St. Louis,,,,,,,,US,,,,,,,2015-09-09 14:58:27.614288,3.0,0.0,
3877,6e16e46f-6f33-47d5-a7fa-163440d399ba,49df69ab-c266-4d49-951c-031b16f7a31f,LeJeune Steel Co.,05,Subcontractor,118 W. 60th St.,,Minneapolis,MN,55419,US,612-861-3321,www.lejeunesteel.com,LeJeune Steel Co.,,,,2016-04-11 15:46:56.622514,3.0,1.0,
3878,20e01cc6-b38f-46bf-b1d0-5fc6865ae657,49df69ab-c266-4d49-951c-031b16f7a31f,DH Griffin,,,,,,,,US,,,,,,,2019-10-23 17:17:08.822926,1.0,4.0,
3879,d3ef773a-1af4-4e8c-8b1e-482251f99cb1,49df69ab-c266-4d49-951c-031b16f7a31f,Reed Construction,,,,,,,,US,,,,,,,2020-01-06 13:45:53.949076,1.0,1.0,
3880,219404dd-f58d-4f8d-91e1-81f486a28ba6,49df69ab-c266-4d49-951c-031b16f7a31f,HNTB,Architecture,sub contractor,715 Kirk Drive,,Kansas City,KS,64105,US,816-472-2257,www.hntb.com,,,,,2018-01-16 15:12:08.316596,1.0,6.0,
3881,09199d5a-9ca4-424a-805d-6114a9317a05,49df69ab-c266-4d49-951c-031b16f7a31f,Petry Kuhne,General Contractor,sub contractor,1701 Broadmoor Dr #120,,Champaign,IL,61821,US,(217)356-3743,http://www.petry-kuhne.com/,,,,,2018-02-26 21:34:50.987454,1.0,1.0,
3882,d60028d1-fb9f-4f02-a27e-c84b9b0e9c19,49df69ab-c266-4d49-951c-031b16f7a31f,Saints Painting,,,,,,,,US,,,,,,,2017-01-13 20:48:56.820376,7.0,5.0,
3883,8e5596ff-d4fe-408e-936b-c7d7836f09a2,49df69ab-c266-4d49-951c-031b16f7a31f,"Kolb Grading, LLC",Other,Subcontractor,5731 Westwood Drive,,St. Charles,MO,63304,US,636-441-0200,,,,,,2015-08-27 02:37:08.312773,13.0,2.0,
3884,261c1536-34b9-4d96-94be-3d8df24e4c5e,49df69ab-c266-4d49-951c-031b16f7a31f,Jay R. Reynolds Inc.,Plumbing,sub contractor,1 Brooks Avenue,PO Box 326,Willow Street,PA,17584,US,717-464-2755,http://www.jrrinc.com/,,,,,2019-04-19 14:37:33.258921,1.0,3.0,
3885,1cd99567-72e7-4ca2-89ab-07cff8d8ca6e,49df69ab-c266-4d49-951c-031b16f7a31f,Stark Excavating,Utilities,Subcontractor,,,,,,US,,,Site Utilities,,,,2015-08-27 02:38:18.447536,4.0,1.0,
3886,e4654d76-ffef-4f27-a76a-fc7f47dc4840,49df69ab-c266-4d49-951c-031b16f7a31f,"Kelchner, Inc.",Other,Subcontractor,50 Advanced Drive,,Springboro,OH,45066,US,937-704-9890,www.kelchner.com,,,,,2015-08-27 02:36:41.828681,4.0,5.0,
3887,184f74c0-632a-4948-a5e5-2bf0d8cb0c35,49df69ab-c266-4d49-951c-031b16f7a31f,Clayco VDC,,Contractor,2199 Innerbelt Center Business Drive,,St. Louis,MO,63114,US,314 429 5100,www.claycorp.com,,,,,2015-08-27 02:30:04.132304,650.0,42.0,
3888,a7482e1c-4234-4db3-88cd-1f7d936150bc,49df69ab-c266-4d49-951c-031b16f7a31f,Icon Mechanical - BIM,Mechanical,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:38:24.756617,7.0,2.0,
3889,eb348642-8d55-4449-9ec4-60bc50d1c0d3,49df69ab-c266-4d49-951c-031b16f7a31f,"Pro Slab, Inc.",Other,Subcontractor,16 Ice House Road,,Beaufort,SC,29906,US,843-521-2042,,,,,,2016-05-18 17:31:50.639445,2.0,1.0,
3890,6e72001d-a5b5-4bf8-aefb-1ab02a9ee0e7,49df69ab-c266-4d49-951c-031b16f7a31f,Valley Interior Systems Inc.,,,"3840 Fisher Rd, Columbus, OH 43228",,,,,US,(614) 351-8440,,,,,,2016-02-25 17:14:44.335245,3.0,4.0,
3891,39d5b585-da80-4630-b195-1004f076b860,49df69ab-c266-4d49-951c-031b16f7a31f,Bodine Electric,Electrical,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:33:59.596606,4.0,3.0,
3892,8711bdc7-d6ae-4113-89a2-5e1c307d5d41,49df69ab-c266-4d49-951c-031b16f7a31f,Wil-Bond Construction LLC,Subcontractor,,111 Rock Cliff Ct.,Suite D,"St. Louis, MO",,63123,US,314-328-5850,www.wilbondconstruction.com,Wil-Bond Construction LLC,,,,2017-07-20 15:15:21.561842,9.0,8.0,
3893,455f3951-1a1c-4dc3-b2ee-9462bc188620,49df69ab-c266-4d49-951c-031b16f7a31f,ASST Inc.,,,,,,,,US,,,,,,,2019-05-08 12:30:57.231224,1.0,3.0,
3894,709a618b-625d-45b7-8282-344f01c98309,49df69ab-c266-4d49-951c-031b16f7a31f,Overhead Door Corporation,,,"Lewisville, TX",,,,,US,(469) 549-7100,,,,,,2016-02-25 17:11:17.617011,3.0,1.0,
3895,17b9a58d-1052-4902-89c1-365b622258e6,49df69ab-c266-4d49-951c-031b16f7a31f,Burton Property Group,,,,,,,,US,,,,,,,2019-07-09 11:37:36.557548,1.0,0.0,
3896,3cb39b6d-fb0f-4a63-97ef-de220cb3455c,49df69ab-c266-4d49-951c-031b16f7a31f,Thornton Tomasetti ,,Engineer,,,,,,US,,,,,,,2015-08-27 02:30:21.976098,7.0,11.0,
3897,407128db-67c2-4014-b585-0084dddfa037,49df69ab-c266-4d49-951c-031b16f7a31f,Concrete Strategies,Concrete,Subcontractor,2199 Innerbelt Business Center Drive,,St. Louis,MO,63114,US,314-595-6300,www.claycorp.com,Concrete,,,,2015-08-27 02:35:31.03074,22.0,13.0,
3898,bdf91d63-7f94-463b-a48b-9ac1d2790092,49df69ab-c266-4d49-951c-031b16f7a31f,"Ace Electric, Inc.",Electrical,Subcontractor,,,,,,US,,,,,,,2017-03-22 16:48:35.745051,5.0,15.0,
3899,9d182339-f4d7-41dc-a44e-bcd720721960,49df69ab-c266-4d49-951c-031b16f7a31f,Lexicon Inc.,,,,,,,,US,,,,,,,2019-07-11 20:49:42.380384,3.0,6.0,
3900,6f6e2031-b959-4365-9dc7-bb848df7ef13,49df69ab-c266-4d49-951c-031b16f7a31f,OCE Mechanical,,,,,,,,US,,,,,,,2019-01-21 20:20:26.95993,1.0,3.0,
3901,e0222817-ec5a-4ddf-9812-a640cdfd8ea9,49df69ab-c266-4d49-951c-031b16f7a31f,Blue Origin,,,,,,,,US,,,,,,,2018-12-18 14:52:51.678608,1.0,6.0,
3902,604434e4-6791-4e99-bc71-a69498cfb7c1,49df69ab-c266-4d49-951c-031b16f7a31f,Ivey Mechanical,Mechanical,,"1528 Hunt Blvd. Suite 400 Gallatin, TN 37066",,,,,US,6153384044,,,,,,2016-09-14 16:07:03.88522,4.0,10.0,
3903,aa69828b-8c34-4779-8a2d-03d769a086c2,49df69ab-c266-4d49-951c-031b16f7a31f,Hourigan,General Contractor,sub contractor,,,,,,US,,,,,,,2019-09-24 21:02:25.367592,1.0,9.0,
3904,ced3d610-4787-4304-9834-c9eb88be9f8e,49df69ab-c266-4d49-951c-031b16f7a31f,HC Hood Co Inc.,,,,,,,,US,,,,,,,2017-02-27 16:39:50.841489,6.0,1.0,
3905,a9940b00-1a42-420d-b7fd-a09546e42b51,49df69ab-c266-4d49-951c-031b16f7a31f,Power Design Inc.,,,,,,,,US,,,,,,,2018-10-23 19:41:00.916548,1.0,6.0,
3906,a3252e29-53a0-4102-a998-1eec7d332473,49df69ab-c266-4d49-951c-031b16f7a31f,CADD Consulting,Specialties,sub contractor,,,,,,US,,,,,,,2018-07-12 16:05:11.128013,1.0,1.0,
3907,086f617a-28b6-47fa-9a2d-679616191414,49df69ab-c266-4d49-951c-031b16f7a31f,Wies Drywall,Finishes | Drywall,Subcontractor,11767 Lackland Road,,St. Louis,MO,63146,US,314-432-5040,www.wiesdrywall.com,,,,,2015-08-27 02:37:38.458131,40.0,8.0,
3908,4cb8b6cf-f782-4fe8-ad2c-d14afb233592,49df69ab-c266-4d49-951c-031b16f7a31f,Jayton,,,,,,,,US,,,,,,,2019-03-21 15:18:45.384361,1.0,0.0,
3909,81d64b20-540b-4839-bca4-1b555c75e7cd,49df69ab-c266-4d49-951c-031b16f7a31f,Area Erectors,Other,Subcontractor,,,,,,US,,,,,,,2016-08-09 15:52:20.107392,5.0,2.0,
3910,7c7e899a-8c98-4d79-9895-a8817b23bf7f,49df69ab-c266-4d49-951c-031b16f7a31f,Norman Mechanical,,,,,,,,US,,,,,,,2017-07-12 20:51:36.984731,2.0,2.0,
3911,3612a539-9c23-410e-acd2-5c95d5136445,49df69ab-c266-4d49-951c-031b16f7a31f,Midwest Elevator,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:34:57.838289,2.0,1.0,
3912,c3387401-90c8-4b4f-814c-c648714990d8,49df69ab-c266-4d49-951c-031b16f7a31f,Alliance Drywall & Acoustical Inc.,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:33:34.363261,4.0,1.0,
3913,4c6fdac5-9f1a-4959-acff-750239652555,49df69ab-c266-4d49-951c-031b16f7a31f,"F.E. Moran, Inc.",Plumbing,Subcontractor,2265 Carlson Drive,,Northbrook,IL,60062,US,847-498-4800,www.femoranfp.com,,,,,2015-08-27 02:38:50.309459,16.0,1.0,
3914,ee3f2cc1-7189-4f67-8377-5866533124c9,49df69ab-c266-4d49-951c-031b16f7a31f,TCM,"HVAC Heating, Ventilating, & Air Conditioning",sub contractor,,,,,,US,,,,,,,2018-08-28 16:27:13.819064,3.0,11.0,
3915,ae785e59-d132-4106-9eb8-2a4850da03ba,49df69ab-c266-4d49-951c-031b16f7a31f,Myco Mechanical Inc.,"HVAC Heating, Ventilating, & Air Conditioning",sub contractor,,,,,,US,,http://www.mycomechanical.com/,,,,,2018-03-13 18:44:55.990248,4.0,4.0,
3916,ed3f36b5-fc8d-4ac1-9df7-6673d56ae925,49df69ab-c266-4d49-951c-031b16f7a31f,Jay-Ton Construction,,,,,,,,US,,,,,,,2017-09-14 17:17:25.461887,6.0,5.0,
3917,31707b94-ac63-4b20-afee-8598f9395350,49df69ab-c266-4d49-951c-031b16f7a31f,ACW Alliance,,Contractor,,,,,,US,,,,,,,2015-08-27 02:30:07.854417,1.0,1.0,
3918,a4a7acef-6c33-4034-8e42-6ff44256d68a,49df69ab-c266-4d49-951c-031b16f7a31f,R.H. Marcon,,,"2500 Clyde Avenue  State College, PA, 16801",,,,,US,814-238-2800,,,,,,2017-02-07 16:30:32.008743,4.0,3.0,
3919,cdf0040b-495e-44fa-9a7b-a360c84f6402,49df69ab-c266-4d49-951c-031b16f7a31f,Williams Brothers Construction,Other,Subcontractor,1200 E. Kelly Avenue,,Peoria Heights,IL,61616,US,309-688-0416,,,,,,2015-08-27 02:36:25.039705,4.0,2.0,
3920,4238c5e3-effd-4f16-b84f-76ed0efa3571,49df69ab-c266-4d49-951c-031b16f7a31f,C and R Mechanical,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:35:02.304396,5.0,4.0,
3921,621df565-9c52-455a-bef6-2af5ef66441a,49df69ab-c266-4d49-951c-031b16f7a31f,JA Fielden,,,,,,,,US,,,,,,,2019-08-13 15:18:36.731949,1.0,2.0,
3922,197b42ad-de51-48d8-9d65-81dcdfc0a455,49df69ab-c266-4d49-951c-031b16f7a31f,Tucker Jones,,,,,,,,US,,,,,,,2019-08-09 20:08:52.379119,2.0,4.0,
3923,2e3809c4-7595-4760-885b-51fdd6686574,49df69ab-c266-4d49-951c-031b16f7a31f,Deluca Plumbing,Plumbing,Subcontractor,,,,,,US,3144275551,,,,,,2015-08-27 02:36:25.336209,22.0,10.0,
3924,2655f9d9-c012-4a91-95a2-8763c684804e,49df69ab-c266-4d49-951c-031b16f7a31f,Ross & Baruzzini,General Contractor,Engineer,6 South Old Orchard Road,,Webster Groves,MO,63119,US,314-918-8383,www.rossbar.com,,,,,2015-08-27 02:30:33.282689,10.0,15.0,
3925,a3a1f00c-2008-49ab-b530-7ccf8dda50fa,49df69ab-c266-4d49-951c-031b16f7a31f,ESD,,Engineer,,,,,,US,,,,,,,2015-08-27 02:30:21.375492,5.0,9.0,
3926,97fd17f3-cc60-465d-b4ea-f2d8f9e23dea,49df69ab-c266-4d49-951c-031b16f7a31f,Apollo Electric,,,,,,,,US,,,,,,,2017-07-10 16:32:38.833661,2.0,2.0,
3927,773e8fe5-1a72-4ac2-8e29-a5b18dabfebf,49df69ab-c266-4d49-951c-031b16f7a31f,Eastern Constructors Inc,,,,,,,,US,,,,,,,2019-07-08 19:48:13.352256,2.0,3.0,
3928,76b91ab2-82ab-4e06-9ecd-90cb8a5450ab,49df69ab-c266-4d49-951c-031b16f7a31f,Metro Marble & Granite,Other,Subcontractor,4261 Crescent Industrial Dr.,,Granite City,IL,62040,US,618-931-3494,,,,,,2015-08-27 02:37:34.805909,8.0,2.0,
3929,2c5a3f3b-410b-4f9f-8f89-141279292d12,49df69ab-c266-4d49-951c-031b16f7a31f,Select Painting,,,,,,,,US,,,,,,,2019-02-18 19:17:09.188937,1.0,3.0,
3930,9dfb2f31-8a29-4256-bdc9-a56c199d4739,49df69ab-c266-4d49-951c-031b16f7a31f,United Construction Services,,,,,,,,US,,,,,,,2020-01-06 13:59:55.481085,3.0,3.0,
3931,fa8efef6-0222-450e-a9d7-4341865fc330,49df69ab-c266-4d49-951c-031b16f7a31f,"Affiliated Engineers, Inc.",17,Architects/Engineers,10 S LaSalle Street,Suite 2700,Chicago,IL,60603,US,312-977-2800,,"Affiliated Engineers, Inc.",,,,2015-08-27 02:29:38.341858,6.0,1.0,
3932,0fc9b457-a85b-4a9f-b6d5-ea27caaa43a1,49df69ab-c266-4d49-951c-031b16f7a31f,"Leonard S. Fiore, Inc.",Earthwork | Site Excavation & Grading,sub contractor,1301 N Atherton St.,,State College,PA,16803,US,8149544167,https://www.lsfiore.com/,,,,,2019-04-29 16:48:56.932982,1.0,5.0,
3933,91887af4-0831-4de5-97f3-475061011c39,49df69ab-c266-4d49-951c-031b16f7a31f,Otto Baum,Other,Subcontractor,866 N. Main St.,PO Box 161,Morton,IL,61550,US,309-266-7114,,,,,,2015-08-27 02:36:23.775265,2.0,1.0,
3934,f5f08ef8-77ea-41d4-9ca3-9c3dc4757b15,49df69ab-c266-4d49-951c-031b16f7a31f,"United Contractor Services, LLC",Other,Subcontractor,,,,,,US,,,,,,,2017-03-22 16:48:39.659955,9.0,8.0,
3935,8c574837-82af-4e28-ba5f-8448a7120bc3,49df69ab-c266-4d49-951c-031b16f7a31f,DEEM,,,,,,,,US,,,,,,,2019-04-22 17:16:28.884158,1.0,3.0,
